"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
11,687221,"Rushing, Dalton",600,1.8,0,0,0,0,0,0.094,0.057,0,3,94.8,28,2421,87.1,87.39,3,4,7,0.30000000000001137,6.51,112,143,107,151,296,328,301,"0.775","-0.775","72.9","8.1",3,1,0,0,0,0,2,66.7,0,0,2.90545,0.12273,-0.12091,0.12091,"94.8",358,0,0,0,5.58,-0.71,0.24,2.3,0,0,"-7.045454545",0.057,0.17,"7.045454545",-0.057,-0.057,-0.17,-0.094,75,"47.1",18.714974709093006,-19.69391964290754,38.39792004122157,0.5,30.327855664142014,38.801975542846414
11,682641,"Matos, Luis",687,1.6,0,0,0,0,0,0.06,0.067,0,4,83.3,15,2330,91.2,91.86,1,7,4,0.7000000000000028,6.68,113,149,108,149,303,322,288,"1.051","-1.051","70.8","7.3",4,3,0,0,0,0,1,25,0,0,2.15273,0.60182,0.16182,0.16182,"91.7",65,33.33333333333333,0,0,5.98,-1.61,0.18,2.3,0,0,"-9.554545455",0.067,0.079,"9.554545455",-0.067,-0.067,-0.079,-0.06,14.3,"53.4",6.418234773483341,-6.479754633255984,25.570366757254135,0.7142857142857143,35.38962809426635,31.116834514055153
10,702176,"Roden, Alan",551,1.8,0.5,0,0.5,0.5,0.441,0.505,0.558,2,4,83.1,2.5,2168,88.5,88.67,0,5,5,0.20000000000000284,6.43,118,144,92,152,299,326,308,"-0.376","0.376","65.3","6.3",4,4,2,0,0,0,0,0,0,0,2.522,0.437,0.326,-0.102,"91.0",134,25,0,0,6.17,-1.92,-0.06,2.43,0.5,0,"3.76",0.558,0.589,"-3.76",-0.058,-0.05800000000000005,-0.089,-0.064,0,"42.2",-1.7112762974320859,10.135439421164731,28.66007557606244,0.4,34.891340340519776,27.16509176431113
10,624641,"Sosa, Edmundo",942,1.1,0.333,0,0.5,0.333,0.294,0.238,0.258,1,3,90.1,2.5,2593,85,85.56,2,7,3,0.5999999999999943,6.68,116,152,120,147,304,328,291,"0.113","-0.113","67.3","7.2",3,2,1,0,0,0,1,33.3,0,0,3.055,0.172,-0.305,-0.441,"92.8",98,50,0,0,5.73,-0.48,-0.09,2.8,0.333,0,"-1.13",0.258,0.287,"1.13",0.075,0.07500000000000001,0.046,0.056,28.6,"33.6",1.5330899763722101,11.940277124824423,33.997449182352746,0.2857142857142857,34.25732250592888,23.712774941447943
10,542932,"Berti, Jon",391,2.6,0,0,0,0,0,0.095,0.104,0,3,85,11.5,2249,88,87.83,1,4,6,-0.20000000000000284,6.08,110,154,123,149,303,325,295,"0.773","-0.773","72.3","7.3",3,2,0,0,0,0,1,33.3,0,0,3.036,0.358,0.519,0.519,"88.0",177,0,0,0,5.79,-1.52,0.23,2.48,0,0,"-7.73",0.104,0.126,"7.73",-0.104,-0.104,-0.126,-0.095,25,"40.2",6.156414564787713,3.9019844964700674,23.564603328946745,0,34.65578616879541,30.09975150584728
10,668800,"Knizner, Andrew",321,3.1,0,0,,0,0.346,0.346,,0,1,,,2554,87.4,87.71,1,2,8,0.29999999999999716,6.49,100,148,121,142,305,325,290,"-0.154","0.154","61.4","8.0",2,0,0,0,0,0,1,50,1,50,3.099,-0.087,-0.297,-0.297,"88.0",162,,,,5.59,-0.61,0.7,1.82,0.5,,"1.54",0.5,,"-1.54",,0,,0,50,"47.7",10.741563254602072,-17.047930505305875,33.68981484778073,0.5,46.547140786254644,39.503598870682396
9,663368,"Perkins, Blake",708,1.3,0.667,0,1,0.667,0.588,0.502,0.52,2,3,99.2,10.5,2361,88.7,89.02,1,5,4,0.29999999999999716,6.36,113,151,99,150,301,318,294,"-0.617","0.617","64.7","6.5",3,2,2,0,0,0,1,33.3,0,0,2.46,0.49444,0.03333,-0.03333,"93.6",116,50,0,0,6.28,-0.11,-0.15,2.58,0.667,0,"6.855555556",0.52,0.619,"-6.855555556",0.147,0.14700000000000002,0.048,0.086,20,"42.9",1.23411868289691,17.680847613358107,29.942728200362094,0.4,35.31306025901658,20.756853618865872
9,681508,"Gasper, Mickey",451,2,0.333,0,0.333,0.333,0.294,0.071,0.076,1,3,87.8,34,2056,89.5,89.77,0,6,3,0.29999999999999716,6.48,122,144,111,149,290,324,297,"-0.055","0.055","71.9","6.7",3,3,1,0,0,0,0,0,0,0,2.27667,0.58444,0.47,-0.47,"93.1",98,0,0,0,5.67,-1.41,-0.03,2.06,0.333,0,"0.611111111",0.076,0.087,"-0.611111111",0.257,0.257,0.246,0.223,0,"30.8",15.837662209781197,-9.544858152647185,28.505882848089744,0.8333333333333334,34.03289547813648,33.8175503553562
8,672744,"Canario, Alexander",897,0.9,0,0,0,0,0,0.063,0.069,0,3,70.5,-37,2265,90,90.27,2,4,4,0.29999999999999716,6.5,115,153,122,148,305,327,298,"0.825","-0.825","77.3","7.4",3,2,0,0,0,0,1,33.3,0,0,2.34875,0.495,0.275,-0.275,"88.0",3,0,0,0,6.42,0.39,-0.66,1.86,0,0,"-10.3125",0.069,0.074,"10.3125",-0.069,-0.069,-0.074,-0.063,50,"46.2",3.1338957306768265,10.797466717837283,35.00735251446475,0.25,32.71188041373395,23.48881704540066
8,691783,"Lawlar, Jordan",285,2.8,0,0,0,0,0,0.253,0.273,0,3,65.2,-7,2238,90,90.27,0,5,3,0.29999999999999716,6.5,111,153,104,148,314,327,295,"0.482","-0.482","71.7","7.2",3,3,0,0,0,0,0,0,0,0,2.13,0.71375,0.3525,-0.3525,"88.0",123,0,0,0,6.43,0.27,-0.36,2,0,0,"-6.025",0.273,0.302,"6.025",-0.273,-0.273,-0.302,-0.253,0,"47.5",7.757272030390192,-2.061013486496132,36.30477387743166,0.75,34.39923327508889,31.71035128794367
7,663586,"Riley, Austin",1791,0.4,0.5,0,0.5,0.5,0.441,0.46,0.384,1,2,93.9,33,2595,87.9,88.56,1,3,4,0.6999999999999886,6.49,94,143,121,139,311,327,303,"-0.191","0.191","77.8","8.4",2,2,1,0,0,0,0,0,0,0,2.52857,0.41857,0.17,-0.17,"96.3",320,50,0,0,6.55,0.94,-0.4,1.98,0.5,0,"2.728571429",0.384,0.722,"-2.728571429",0.116,0.11599999999999999,-0.222,-0.019,33.3,"45.8",19.5666467646951,-18.21137625463874,36.15430323080421,0.6666666666666666,35.50998731842033,43.170625034534474
7,519317,"Stanton, Giancarlo",1214,0.6,,,,,0.691,0.691,,0,0,,,2078,86.7,85.67,0,2,5,-1,5.44,98,106,93,106,311,326,300,"-0.188","0.188","83.4","9.0",1,0,0,0,0,0,0,0,1,100,2.93857,0.07714,0.47571,-0.47571,"108.7",193,,,,5.28,1.89,-0.81,1.61,1,,"2.685714286",1,,"-2.685714286",,0,,0,0,"30.5",17.88849562298749,-18.778053412115852,31.904488440166368,0.5,32.32932737472316,35.12153030994208
7,660644,"Bruján, Vidal",345,2,0,0,0,0,0,0.249,0.217,0,1,96.3,22,2502,93.4,93.21,1,5,2,-0.20000000000000284,6.2,104,140,116,152,287,325,305,"0.255","-0.255","67.3","7.4",1,1,0,0,0,0,0,0,0,0,2.06714,0.55714,0.16,-0.16,"100.0",209,100,0,0,5.64,-1.46,0.58,1.43,0,0,"-3.642857143",0.217,0.409,"3.642857143",-0.217,-0.217,-0.409,-0.249,20,"39.3",14.716905911080005,-15.433029044817449,36.55704630430853,0.75,27.485032927169375,35.79623285225382
6,701305,"Dezenzo, Zach",480,1.3,1,0,1,1,0.882,0.867,0.866,1,1,104.6,13,2365,92.1,91.52,0,4,2,-0.5999999999999943,6.1,112,152,126,147,321,317,285,"-0.545","0.545","72.9","7.3",1,1,1,0,0,0,0,0,0,0,2.11333,0.59667,0.33,0.33,"92.6",176,100,0,0,5.61,-1.91,0.14,2.1,1,0,"9.083333333",0.866,1.155,"-9.083333333",0.134,0.134,-0.155,0.015,0,"40.0",4.345720628863151,10.272044237710556,39.40664305844058,0.5,37.315375155963295,25.605183924075487
6,681962,"Capra, Vinny",364,1.6,0,0,0,0,0,0.08,0.082,0,2,94,14,2520,90.4,90.32,0,2,4,0,6.52,86,145,100,142,302,326,290,"0.608","-0.608","71.1","7.3",2,2,0,0,0,0,0,0,0,0,2.31167,0.52333,-0.06167,-0.06167,"94.0",118,50,0,0,5.9,-0.91,0.37,1.95,0,0,"-10.133333333",0.082,0.091,"10.133333333",-0.082,-0.082,-0.091,-0.08,0,"54.9",8.976031674794527,-12.165128881269888,39.15876977688821,1,30.802804254428388,32.36117594427801
6,676466,"Winkler, Jack",75,8,1,0,1,1,0.882,0.267,0.297,1,1,74.7,10,2273,95.7,96.52,0,2,4,0.7999999999999972,6.72,112,153,120,150,307,324,292,"-0.683","0.683","68.6","5.9",1,1,1,0,0,0,0,0,0,0,1.72,0.78,0.67833,0.67833,"88.0",165,0,0,0,5.62,-1.52,0.41,2.37,1,0,"11.383333333",0.297,0.305,"-11.383333333",0.703,0.7030000000000001,0.695,0.615,0,"31.4",-2.951324175489739,23.70883520065452,17.917675962672256,0,39.22287970255672,20.984943693819204
6,527038,"Flores, Wilmer",1918,0.3,1,1,1,2,1.252,0.753,0.783,1,1,100.1,10,1765,87.9,86.52,0,2,4,-1.4000000000000057,5.32,115,153,121,149,319,339,300,"-0.579","0.579","67.0","6.9",1,1,0,1,0,0,0,0,0,0,2.93667,0.01833,0.65,-0.65,"94.0",168,100,0,0,5.43,2.03,0.78,2.34,1,0,"9.65",0.783,0.938,"-9.65",0.217,0.21699999999999997,1.062,0.499,0,"30.5",7.719314060739925,-5.4162794514961305,35.871745294985324,0.5,32.879738612860315,30.73074700907519
6,669003,"Mitchell, Garrett",303,2,0,0,0,0,0,0.175,0.189,0,1,80.5,-2,2451,91,91.33,2,4,2,0.29999999999999716,6.43,88,138,115,150,296,325,294,"0.318","-0.318","74.3","7.7",1,1,0,0,0,0,0,0,0,0,2.12333,0.63167,0.01333,0.01333,"88.0",17,0,0,0,6.43,0.42,-0.73,2.4,0,0,"-5.3",0.189,0.213,"5.3",-0.189,-0.189,-0.213,-0.175,50,"46.0",14.468480750818674,5.193887406382225,28.649320456587834,0.5,43.69696451433477,28.16239628214573
6,666126,"Cortes, Carlos",375,1.6,0,0,0,0,0,0.271,0.261,0,2,86.3,0,2235,93,93.7,0,3,3,0.7000000000000028,6.77,121,147,105,152,296,321,307,"0.573","-0.573","74.3","7.4",2,2,0,0,0,0,0,0,0,0,2.08667,0.56167,0.11167,-0.11167,"90.7",151,50,0,0,5.77,-1.59,-0.56,2.44,0,0,"-9.55",0.261,0.385,"9.55",-0.261,-0.261,-0.385,-0.271,0,"33.7",10.56470582684442,-0.012335673635361921,27.83101063177174,0.6666666666666666,37.04937045383918,30.232647988682473
5,500743,"Rojas, Miguel",1166,0.4,0,0,,0,0,0,,0,1,,,2362,86.2,86.34,1,2,3,0.09999999999999432,6.54,112,152,127,149,306,322,282,"0.26","-0.26","66.2","6.5",1,0,0,0,0,0,1,100,0,0,3.312,-0.162,0.476,-0.476,"88.0",153,,,,5.79,1.76,-0.05,1.76,0,,"-5.2",,,"5.2",,,,0,50,"37.9",-8.237483238108963,10.9289458165097,35.09963291872662,0,34.2961945081062,24.32729543295362
5,693409,"Prieto, César",25,20,0,0,,0,0,0,,0,1,,,1722,86.9,86.5,2,2,3,-0.4000000000000057,6.18,126,150,133,152,301,317,305,"0.26","-0.26","68.7","8.5",1,0,0,0,0,0,1,100,0,0,2.13,0.912,0.876,-0.876,,,,,,5.9,-1.28,-0.56,1.33,0,,"-5.2",,,"5.2",,,,0,100,"46.6",24.24915687561429,-23.98076063730535,37.22988111255217,0,39.87648762417134,42.95605056959171
3,695391,"Harris, Brett",336,0.9,0,0,0,0,0,0.473,0.506,0,1,105.5,2,2169,87.3,85.87,0,1,2,-1.3999999999999915,5.37,88,145,111,136,308,322,298,"0.336","-0.336","76.6","7.6",1,1,0,0,0,0,0,0,0,0,2.91333,0.10667,0.26333,-0.26333,"105.5",65,100,0,0,5.49,1.93,0.31,2.41,0,0,"-11.2",0.506,0.58,"11.2",-0.506,-0.506,-0.58,-0.473,0,"31.3",4.279351533554041,-13.121492799065114,32.231842173141686,0,32.44760813786847,27.40900457434438
3,664770,"Lukes, Nathan",1662,0.2,0,0,0,0,0,0.115,0.127,0,1,100.6,-23,2327,89.8,90.2,0,1,2,0.4000000000000057,6.87,88,138,92,147,291,328,309,"0.319","-0.319",,,1,1,0,0,0,0,0,0,0,0,2.83667,0.07,-0.2,0.2,"100.6",3,100,0,0,5.36,-2.04,-0.66,2.33,0,0,"-10.633333333",0.127,0.138,"10.633333333",-0.127,-0.127,-0.138,-0.115,0,"25.9",,,,,,
3,665019,"Clemens, Kody",1529,0.2,0,0,0,0,0,0.09,0.099,0,1,59.5,-35,2116,91.3,92.57,0,1,2,1.2999999999999972,7.17,132,145,132,154,290,334,305,"0.26","-0.26","76.1","7.7",1,1,0,0,0,0,0,0,0,0,2.08667,0.66333,0.17667,-0.17667,"88.0",3,0,0,0,5.71,-2.35,-0.12,3.03,0,0,"-8.666666667",0.099,0.107,"8.666666667",-0.099,-0.099,-0.107,-0.09,0,"42.8",10.881801094597266,-2.44759908523818,28.839980869069148,1,43.75329502774323,37.379211927198824
2,670092,"Brooks, Trenton",168,1.2,0,0,0,0,0,0.159,0.177,0,1,84.1,-5,2600,89,90.75,0,1,1,1.8999999999999915,7,103,143,91,149,281,321,312,"0.253","-0.253","70.6","7.6",1,1,0,0,0,0,0,0,0,0,1.99,0.865,-0.34,0.34,"88.0",20,0,0,0,5.2,-1.57,-1.18,2.66,0,0,"-12.65",0.177,0.197,"12.65",-0.177,-0.177,-0.197,-0.159,0,"23.2",18.620072284507334,-4.972626633212546,32.397286557276246,1,42.9907464164158,33.95861695990875
